951
0.751882	0.610668	
0.767118	0.667503	
0.762966	0.649356	
0.923623	0.732046	
0.70177	0.613833	
0.629591	0.778566	
0.714728	0.758665	
0.70225	0.683664	
0.691295	0.695047	
0.819016	0.758163	
0.620384	0.763182	
0.718244	0.731726	
0.830951	0.702729	
0.728175	0.674075	
0.603409	0.737811	
0.650127	0.670699	
0.805408	0.771803	
0.704549	0.862928	
0.798997	0.61521	
0.620657	0.806046	
0.684025	0.830236	
0.688392	0.73335	
0.707173	0.718927	
0.706713	0.757019	
0.796621	0.758011	
0.633291	0.659608	
0.601722	0.819495	
0.591674	0.732086	
0.720255	0.866243	
0.616995	0.666829	
0.693957	0.668024	
0.719914	0.692752	
0.667381	0.717301	
0.788853	0.779583	
0.688533	0.767028	
0.653217	0.789534	
0.620479	0.731537	
0.755117	0.697162	
0.773553	0.700746	
0.578905	0.78133	
0.693488	0.77209	
0.629794	0.661511	
0.603903	0.709891	
0.651695	0.70624	
0.558639	0.914401	
0.774708	0.762334	
0.555558	0.819038	
0.685168	0.887008	
0.570639	0.863966	
0.611842	0.814046	
0.493712	0.973552	
0.530869	0.888091	
0.617579	0.806852	
0.620056	0.932136	
0.704679	0.764155	
0.637448	0.848112	
0.565807	0.849883	
0.65407	0.740351	
0.526712	0.786548	
0.611999	0.83964	
0.536218	0.914982	
0.62442	0.823847	
0.473372	0.869521	
0.629969	0.913579	
0.67771	0.775628	
0.482002	0.876974	
0.527116	0.782125	
0.594769	0.986348	
0.598617	0.900354	
0.482155	0.750334	
0.43142	0.801874	
0.585674	0.939986	
0.613363	0.764609	
0.562934	0.820511	
0.587408	0.734148	
0.600234	0.856007	
0.476718	0.842945	
0.469826	0.796985	
0.432478	0.844429	
0.498516	0.797865	
0.500732	0.969457	
0.456872	0.971851	
0.458119	0.921087	
0.542191	1.00763	
0.572748	0.827342	
0.644683	0.707408	
0.546859	0.924399	
0.503252	0.834982	
0.483103	0.807398	
0.469414	0.773699	
0.452549	0.847496	
0.53306	0.878806	
0.578813	0.936673	
0.521242	0.799055	
0.626287	0.816262	
0.424394	0.711833	
0.424861	0.969146	
0.405984	0.863608	
0.503425	0.867245	
0.501394	0.926411	
0.464457	0.856753	
0.446093	0.911933	
0.569112	0.900136	
0.424711	0.771285	
0.532188	0.815571	
0.612446	0.890557	
0.378498	1.02661	
0.490914	0.90125	
0.464584	0.734522	
0.364164	0.946556	
0.533991	0.912069	
0.527853	0.997087	
0.533932	0.964877	
0.313146	0.959758	
0.491727	0.882243	
0.298283	0.923031	
0.472252	0.846972	
0.388626	0.933542	
0.374272	0.929716	
0.341713	0.904022	
0.428713	0.847327	
0.406257	0.841646	
0.284981	0.998569	
0.424152	0.957109	
0.444207	0.914221	
0.443551	0.945405	
0.402967	0.881919	
0.386018	0.765985	
0.394386	0.96297	
0.29609	0.864716	
0.541702	0.910799	
0.459999	0.887269	
0.358125	0.917735	
0.479189	0.832475	
0.297609	0.998189	
0.52534	0.934417	
0.212459	0.880745	
0.416902	0.961239	
0.300593	0.834083	
0.233465	0.900632	
0.322774	0.951432	
0.518849	0.884922	
0.424086	0.876234	
0.36687	0.923798	
0.319813	0.835258	
0.369159	0.930712	
0.255121	0.99424	
0.421525	0.902857	
0.348453	0.898402	
0.234835	0.933401	
0.339249	1.00883	
0.334899	1.04681	
0.317372	0.92833	
0.359313	0.826066	
0.306181	1.02645	
0.287097	0.889217	
0.248573	0.920058	
0.253594	1.06073	
0.277691	0.914329	
0.259852	1.10024	
0.3895	0.993631	
0.299853	0.914288	
0.294517	0.873396	
0.3255	0.889966	
0.320237	0.958673	
0.279779	0.935483	
0.349102	0.903861	
0.338857	0.820318	
0.130053	0.959751	
0.222962	1.08587	
0.379887	1.02045	
0.266615	0.927709	
0.191031	0.940381	
0.236973	1.07387	
0.264777	0.907244	
0.360549	1.02434	
0.0939589	1.02342	
0.322598	0.91758	
0.293238	1.01325	
0.188524	0.885008	
0.202163	0.949825	
0.300565	0.896187	
0.253887	0.882282	
0.276886	0.987213	
0.229359	0.87707	
0.0758071	0.902525	
0.313232	0.995943	
0.223357	1.04068	
0.143293	1.01614	
0.200337	1.0136	
0.282232	0.96823	
0.262321	0.99359	
0.288284	0.954289	
0.230207	0.83627	
0.213266	0.990191	
0.033197	1.00612	
0.17668	1.06278	
0.186846	1.07246	
0.152507	0.983144	
0.0914358	1.09379	
0.287107	0.9494	
0.194349	1.01033	
0.184676	0.91522	
0.121662	0.981277	
0.199995	1.04713	
0.210442	1.04386	
0.0788152	0.889089	
0.101185	0.934964	
0.126971	0.981891	
0.191853	0.874691	
0.15488	0.897648	
0.159611	0.954007	
0.184785	1.02588	
0.0345412	0.918015	
0.0459485	0.962721	
0.0672054	0.97211	
0.174247	1.08803	
0.111518	0.958095	
0.0548982	1.07411	
0.129807	0.996878	
0.213276	1.05371	
0.132862	0.981936	
0.0275583	1.07431	
0.0545495	1.0433	
0.100167	1.0964	
0.0467441	0.991075	
0.0573384	0.987532	
0.106781	1.0224	
0.0888176	1.02626	
0.127834	1.039	
0.217439	1.08625	
0.192737	0.972151	
0.106816	0.949889	
0.130195	1.06267	
0.202863	0.998144	
0.110487	1.12141	
0.0472211	0.950515	
0.0181723	1.03964	
0.0597776	0.995824	
0.0942326	1.00442	
-0.00284462	0.908293	
-0.0334325	1.05536	
0.0732313	1.05377	
0.165413	1.12692	
0.0555984	1.04622	
-0.0177156	0.992957	
0.00615539	1.12303	
0.12676	0.951821	
0.0650438	0.93646	
0.106078	0.906996	
0.0779197	1.01078	
-0.0376507	1.01694	
-0.117158	0.997897	
-0.0634901	1.04994	
0.0739271	0.866015	
0.0298039	1.10209	
-0.00703607	0.841256	
0.0438248	0.944042	
-0.0815192	1.02384	
0.018685	1.0061	
0.0226438	0.837179	
-0.0452827	1.08909	
-0.111125	0.921907	
-0.0215975	1.08765	
-0.0245115	0.982514	
0.0972319	1.04228	
-0.109338	0.988739	
0.0655754	0.960323	
-0.192492	1.06968	
0.0357346	0.998712	
-0.00486169	1.01256	
0.0737295	1.02007	
-0.163573	0.964558	
-0.094999	0.970536	
-0.103478	0.956237	
-0.173393	1.08302	
-0.114659	1.12939	
-0.040433	0.970957	
-0.00986993	1.1302	
-0.0521707	0.925883	
-0.047242	0.979206	
0.0209793	0.885102	
-0.13289	0.986856	
-0.0802707	1.14588	
-0.0800996	0.97465	
-0.00335486	0.963714	
-0.105614	1.03438	
-0.0604882	0.869524	
-0.125999	1.0124	
-0.0243604	1.01046	
-0.0408152	0.912173	
-0.0685112	0.898238	
-0.127485	0.997707	
-0.213562	0.960803	
-0.0916699	1.00563	
-0.064975	1.04681	
-0.143892	0.957598	
-0.183025	1.00665	
-0.234187	0.98482	
-0.144477	1.08448	
-0.0681858	1.02969	
-0.156462	0.987235	
-0.133874	1.01175	
-0.0600534	0.954853	
-0.0367144	1.04136	
-0.195606	0.884364	
-0.139471	1.09502	
-0.284031	1.00139	
-0.0909724	1.01787	
-0.217353	0.894158	
-0.130193	0.946239	
-0.201272	0.837585	
-0.230533	0.997942	
-0.122027	0.993991	
-0.145689	0.989368	
-0.244231	1.02774	
-0.203127	0.904069	
-0.178004	1.05085	
-0.112105	1.05441	
-0.325809	0.939066	
-0.190431	1.03167	
-0.164625	0.929869	
-0.253199	1.09186	
-0.12336	1.07469	
-0.202656	0.958484	
-0.140681	0.981388	
-0.195816	1.05609	
-0.258168	0.929903	
-0.241938	0.847717	
-0.266236	1.00541	
-0.177071	0.920329	
-0.188783	0.9354	
-0.110183	1.02965	
-0.215902	0.974655	
-0.227378	1.02145	
-0.217941	0.953259	
-0.291839	1.06572	
-0.257825	0.895148	
-0.227667	0.965692	
-0.156749	0.995134	
-0.371107	0.903863	
-0.15546	1.00419	
-0.282082	0.968758	
-0.255125	0.960186	
-0.249693	0.938244	
-0.175317	0.948214	
-0.311185	1.0256	
-0.377208	0.970573	
-0.253036	1.04382	
-0.300059	1.0292	
-0.273155	0.970152	
-0.368415	0.977037	
-0.446677	0.800493	
-0.212169	0.826284	
-0.31567	0.936769	
-0.301776	0.905161	
-0.318259	0.897957	
-0.238096	0.930793	
-0.240018	0.934898	
-0.456277	0.810449	
-0.384704	0.961905	
-0.319123	0.900603	
-0.320753	0.985768	
-0.439872	0.966152	
-0.400368	0.963208	
-0.269977	1.05304	
-0.334871	0.90957	
-0.32873	0.853757	
-0.285018	1.03414	
-0.368397	0.827608	
-0.384672	0.992495	
-0.38743	0.942587	
-0.327128	0.952807	
-0.277187	0.907048	
-0.315559	0.928552	
-0.447466	0.895979	
-0.22475	0.925004	
-0.409991	0.866566	
-0.185316	0.925733	
-0.279634	1.07966	
-0.438724	0.959024	
-0.468334	0.888108	
-0.372702	0.898944	
-0.280855	0.874399	
-0.339358	0.891979	
-0.45859	0.95706	
-0.478446	0.865132	
-0.460422	1.00136	
-0.443545	0.922952	
-0.435848	1.01577	
-0.308317	0.846317	
-0.452399	0.891451	
-0.348527	0.952898	
-0.445486	0.929736	
-0.436352	0.779087	
-0.245672	0.932411	
-0.379579	0.863161	
-0.408241	0.89253	
-0.535975	0.944789	
-0.391127	0.984475	
-0.602983	0.965199	
-0.447821	0.880452	
-0.492908	0.818844	
-0.48029	0.875159	
-0.386876	0.894502	
-0.39285	1.0123	
-0.445385	0.794439	
-0.427566	0.846153	
-0.378391	0.898392	
-0.547278	0.90967	
-0.404281	0.894617	
-0.375989	0.74369	
-0.513642	0.860037	
-0.398979	0.925767	
-0.457601	0.831709	
-0.413526	0.776697	
-0.480219	1.01804	
-0.473796	0.847318	
-0.529502	0.901106	
-0.465765	0.834939	
-0.477609	0.874225	
-0.603185	0.98832	
-0.509176	0.863175	
-0.576855	0.802788	
-0.474766	0.940374	
-0.57855	0.896553	
-0.568789	0.766401	
-0.515003	0.881445	
-0.51507	0.819071	
-0.595787	0.888039	
-0.522938	0.769004	
-0.485643	0.852022	
-0.561712	0.787303	
-0.486273	0.834097	
-0.415454	0.808353	
-0.589927	0.942828	
-0.587584	0.737777	
-0.547873	0.815526	
-0.593677	0.899092	
-0.555282	0.72696	
-0.513751	0.817735	
-0.511528	0.885648	
-0.56169	0.727271	
-0.564056	0.959226	
-0.5531	0.894593	
-0.599554	0.776074	
-0.518986	0.808468	
-0.619487	0.844834	
-0.616685	0.769407	
-0.589718	0.810372	
-0.559214	0.860442	
-0.51395	0.751719	
-0.417139	0.868908	
-0.621258	0.858471	
-0.52254	0.874194	
-0.562883	0.742762	
-0.659211	0.86168	
-0.701937	0.740207	
-0.591961	0.871196	
-0.683748	0.808293	
-0.596388	0.837378	
-0.629083	0.69367	
-0.651621	0.777198	
-0.566945	0.873658	
-0.668566	0.719273	
-0.636075	0.769568	
-0.607235	0.674	
-0.754295	0.739391	
-0.626899	0.75029	
-0.500495	0.873067	
-0.574079	0.789251	
-0.569195	0.881874	
-0.500129	0.838733	
-0.659354	0.758491	
-0.722143	0.766735	
-0.728525	0.782736	
-0.69254	0.833074	
-0.57851	0.837498	
-0.701189	0.789183	
-0.537156	0.707205	
-0.539697	0.741271	
-0.721709	0.773022	
-0.737975	0.690647	
-0.638856	0.67841	
-0.609876	0.743891	
-0.663946	0.748937	
-0.679394	0.715026	
-0.79566	0.76552	
-0.735774	0.665347	
-0.793397	0.613962	
-0.81187	0.754524	
-0.730774	0.715788	
-0.679384	0.676108	
-0.727153	0.777713	
-0.777914	0.601488	
-0.586573	0.744903	
-0.61254	0.873017	
-0.754689	0.756061	
-0.58645	0.740473	
-0.799527	0.741548	
-0.803327	0.626933	
-0.603349	0.775861	
-0.716974	0.657899	
-0.759533	0.654416	
-0.70001	0.71041	
-0.738678	0.749716	
-0.783484	0.634224	
-0.769215	0.627745	
-0.633986	0.644505	
-0.656145	0.652382	
-0.75343	0.697035	
-0.734952	0.650956	
-0.893381	0.495874	
-0.705631	0.640421	
-0.818606	0.664743	
-0.703252	0.614598	
-0.683693	0.720735	
-0.695922	0.621123	
-0.688223	0.768892	
-0.744639	0.679798	
-0.844643	0.747103	
-0.650977	0.714623	
-0.692419	0.83044	
-0.745091	0.709019	
-0.63207	0.639878	
-0.784763	0.590595	
-0.674321	0.677567	
-0.739173	0.682571	
-0.795369	0.610379	
-0.796595	0.756818	
-0.720792	0.700825	
-0.811213	0.709065	
-0.717514	0.51886	
-0.758654	0.628578	
-0.845464	0.756922	
-0.768182	0.632969	
-0.855129	0.565886	
-0.754709	0.667797	
-0.950233	0.538962	
-0.771276	0.628882	
-0.747589	0.63601	
-0.857242	0.671296	
-0.779187	0.710302	
-0.832381	0.682751	
-0.785185	0.545093	
-0.830569	0.477603	
-0.889817	0.636743	
-0.873053	0.597444	
-0.751714	0.55292	
-0.830224	0.51476	
-0.786571	0.601631	
-0.783036	0.708678	
-0.692254	0.597425	
-0.892967	0.603517	
-0.912106	0.579336	
-0.828897	0.566588	
-0.958417	0.542196	
-0.786575	0.569071	
-0.668054	0.566232	
-0.727909	0.532041	
-0.866011	0.655937	
-0.793064	0.534242	
-0.870707	0.456428	
-0.959911	0.546835	
-0.885386	0.675528	
-0.813973	0.473474	
-0.917443	0.66896	
-0.818345	0.608287	
-0.890507	0.577541	
-0.735514	0.515205	
-0.793068	0.466382	
-0.878989	0.638143	
-0.745459	0.489188	
-0.746218	0.427386	
-0.836378	0.631816	
-0.8803	0.294994	
-0.93848	0.565259	
-0.814865	0.436717	
-0.721546	0.451082	
-0.846669	0.491196	
-0.754833	0.557151	
-0.68984	0.534318	
-1.00786	0.462721	
-0.92728	0.510975	
-0.76052	0.532883	
-0.895852	0.429188	
-0.770618	0.539515	
-0.947964	0.348751	
-0.887036	0.59314	
-0.98318	0.453161	
-0.894881	0.492952	
-0.871037	0.438909	
-0.890495	0.45549	
-0.971767	0.312781	
-0.854966	0.357753	
-0.811598	0.488427	
-0.952974	0.417376	
-0.95693	0.485025	
-0.886703	0.420206	
-1.11085	0.332248	
-0.997562	0.448583	
-0.819235	0.48112	
-0.904282	0.444121	
-0.897647	0.322308	
-0.944438	0.335116	
-0.925855	0.428688	
-0.837977	0.442105	
-0.940844	0.51721	
-0.893653	0.378413	
-0.924775	0.471506	
-0.870241	0.445787	
-0.89801	0.482873	
-0.974345	0.398371	
-0.880603	0.295331	
-1.01116	0.474061	
-0.8954	0.515332	
-0.991672	0.461795	
-0.918862	0.31723	
-0.866843	0.330848	
-0.81199	0.381153	
-0.881933	0.35573	
-0.929232	0.306086	
-1.01575	0.453805	
-1.0366	0.32759	
-0.972541	0.433487	
-1.00095	0.338391	
-0.886363	0.350774	
-0.958406	0.348017	
-0.90472	0.321582	
-1.08475	0.323045	
-0.844044	0.308297	
-0.923621	0.201152	
-0.928969	0.364979	
-0.98677	0.3388	
-0.868408	0.234635	
-0.93635	0.265223	
-1.04512	0.315181	
-1.01467	0.298365	
-0.880227	0.373195	
-0.911583	0.256281	
-0.9457	0.156338	
-1.03539	0.271371	
-0.835628	0.38104	
-0.918894	0.33519	
-0.885858	0.330876	
-0.884818	0.412107	
-0.857695	0.36002	
-0.902	0.289768	
-0.859314	0.254575	
-0.952695	0.235634	
-0.912675	0.281382	
-0.930909	0.342251	
-1.01488	0.273344	
-0.99857	0.318886	
-0.984161	0.233477	
-0.868735	0.316872	
-0.841663	0.207643	
-1.01635	0.296952	
-0.875981	0.265486	
-1.00885	0.23613	
-0.876361	0.300621	
-0.900657	0.245976	
-0.943661	0.260528	
-1.02769	0.335122	
-0.934935	0.186829	
-1.00666	0.23082	
-1.01503	0.272673	
-0.909037	0.380161	
-0.972257	0.230994	
-1.0412	0.306265	
-0.944449	0.233956	
-0.986211	0.331072	
-0.930963	0.178521	
-0.928229	0.319697	
-0.990456	0.159612	
-1.01259	0.103869	
-0.833978	0.294175	
-0.961485	0.163934	
-0.965427	0.189476	
-1.01304	0.148139	
-0.975961	0.221002	
-0.924393	0.144013	
-1.03804	0.17525	
-1.00544	0.239405	
-1.01556	0.132344	
-0.961093	0.209891	
-0.968715	0.190556	
-0.924199	0.244321	
-1.0295	0.0144528	
-1.01009	0.250479	
-0.965275	0.0440837	
-1.04997	0.216282	
-0.902212	0.0963709	
-0.861326	0.0800202	
-0.898725	0.0467065	
-1.03849	0.151451	
-0.948167	0.196569	
-1.03795	0.197021	
-0.88268	0.019124	
-1.00039	0.0785593	
-0.994965	0.11505	
-0.998754	0.0958187	
-1.07934	0.0520672	
-0.899336	0.0919481	
-1.02468	0.168365	
-1.05445	0.23403	
-0.913119	0.0941738	
-1.01	0.00934414	
-1.02007	0.118649	
-0.922347	0.0201249	
-1.02893	0.155349	
-0.953675	0.0360661	
-0.968514	0.0909862	
-0.948191	0.18968	
-0.944885	0.119936	
-1.01264	0.0952842	
-0.943942	0.18076	
-1.02849	0.112488	
-0.988439	0.0440313	
-0.863096	-0.00370991	
-0.94498	0.0873296	
-0.966537	0.00358721	
-0.979148	0.006115	
-1.01676	-0.0232465	
-1.00521	0.0292932	
-1.0715	0.0343306	
-1.01531	0.142177	
-1.04407	0.211415	
-1.00296	0.0338677	
-1.08115	0.027585	
-1.06644	0.0294447	
-1.01782	0.0850895	
-1.04305	0.122933	
-1.02438	-0.0296317	
-0.975234	0.00293861	
4
1.06247	0.0166481	
1.06818	0.0585436	
1.06914	0.0494634	
1.06875	0.0499207	
3
0.999079	-0.0762325	
1.02761	-0.0376344	
1.01326	-0.0139034	
2
1.07536	0.117477	
1.08409	0.111281	
2
0.818396	0.234554	
0.809361	0.204507	
2
0.99835	0.589934	
0.997808	0.587269	
2
0.527552	0.657816	
0.532509	0.614253	
2
0.0428296	1.22841	
0.0293593	1.19543	
2
-0.783435	0.818929	
-0.817569	0.829958	
2
-0.602534	0.584413	
-0.593019	0.542873	
2
-1.12491	0.278124	
-1.13434	0.234449	
3
-1.11205	0.180685	
-1.09763	0.100049	
-1.10158	0.137933	
2
0.0697423	0.387201	
0.0519341	0.414057	
19
-0.0658843	0.493775	
0.0160255	0.471638	
0.0559061	0.497807	
-0.111444	0.476052	
-0.0305515	0.327224	
0.0259125	0.503553	
-0.000574694	0.420042	
-0.0706565	0.372157	
0.0248059	0.464335	
-0.0341764	0.402683	
-0.0105688	0.472307	
-0.0197636	0.416923	
-0.010186	0.344675	
-0.0186789	0.450069	
-0.00579855	0.36607	
-0.0501735	0.465332	
-0.00257538	0.404682	
0.0224488	0.455982	
-0.0548803	0.385567	
49
-0.0640766	0.2576	
0.054982	0.334741	
-0.0801498	0.282883	
0.0306374	0.227546	
-0.014736	0.234926	
0.0998197	0.282377	
0.103228	0.231979	
0.000260804	0.259275	
0.0130942	0.285744	
0.0280993	0.122501	
-0.0225043	0.219333	
0.12721	0.293802	
0.158699	0.317641	
0.0368038	0.300024	
0.0698543	0.292318	
0.0587808	0.189832	
0.0437629	0.272737	
-0.0422304	0.277686	
0.0682043	0.28418	
0.0398528	0.2017	
0.0419287	0.149146	
0.0548285	0.229028	
0.0450199	0.303858	
0.124359	0.34114	
0.108886	0.183813	
-0.0792545	0.251483	
0.00166882	0.207199	
0.103159	0.19749	
0.125326	0.162054	
0.057198	0.245109	
0.0373743	0.0786568	
0.0897594	0.277442	
0.159167	0.145475	
0.00630851	0.154954	
-0.000515689	0.0358068	
0.0121328	0.147459	
0.0634128	0.202768	
0.137903	0.16126	
0.114417	0.162652	
0.153989	0.322836	
-0.0118176	0.132911	
0.00406993	0.126302	
0.0840194	0.184881	
0.124678	0.125666	
0.0400069	0.0989374	
-0.000320962	0.0731722	
0.0727903	0.172265	
0.0221457	0.0990154	
0.0261356	0.0891358	
130
0.156757	0.0683764	
0.182359	-0.0658552	
0.218624	-0.0105606	
0.117938	-0.052929	
0.239132	-0.0229307	
0.163944	0.0598007	
0.145879	-0.0347898	
0.105705	0.0609676	
0.177009	0.0500629	
0.198799	0.0265263	
0.145115	0.0574054	
0.223216	-0.0905538	
0.237124	-0.209571	
0.127133	0.0327425	
0.155909	-0.133805	
0.183873	-0.128302	
0.167369	-0.194012	
0.145029	0.00581006	
0.197453	0.00198932	
0.202975	-0.042882	
0.0986338	-0.17511	
0.181489	-0.151359	
0.288128	-0.0532716	
0.196457	-0.00393579	
0.263801	-0.0814589	
0.221353	-0.0940446	
0.184025	-0.0861521	
0.295357	-0.00881172	
0.195075	-0.106426	
0.222018	-0.136127	
0.275253	-0.170515	
0.118408	-0.142147	
0.152761	-0.190509	
0.230292	-0.185045	
0.225176	-0.236672	
0.264946	-0.192781	
0.274679	-0.18781	
0.277769	-0.26604	
0.305444	-0.163337	
0.275681	-0.24026	
0.273155	-0.228047	
0.326148	-0.156641	
0.309888	-0.246004	
0.233463	-0.0642117	
0.349271	-0.325506	
0.324074	-0.193326	
0.32955	-0.246858	
0.351318	-0.19957	
0.305308	-0.241359	
0.401549	-0.212126	
0.37746	-0.212512	
0.363787	-0.26128	
0.341011	-0.157188	
0.403272	-0.338087	
0.219995	-0.230936	
0.349669	-0.285078	
0.383206	-0.349824	
0.437126	-0.233593	
0.346445	-0.200303	
0.348546	-0.281317	
0.472453	-0.305044	
0.340966	-0.356519	
0.394148	-0.297499	
0.509898	-0.363718	
0.4241	-0.239428	
0.476018	-0.298347	
0.468374	-0.39182	
0.421541	-0.31516	
0.414769	-0.297886	
0.461526	-0.354542	
0.445861	-0.251118	
0.519964	-0.380991	
0.516302	-0.457254	
0.476967	-0.437881	
0.469282	-0.406031	
0.449631	-0.319154	
0.597793	-0.28571	
0.506067	-0.418804	
0.4071	-0.280507	
0.395017	-0.322454	
0.512015	-0.409886	
0.560449	-0.444355	
0.568144	-0.461292	
0.493539	-0.477247	
0.475876	-0.33653	
0.564736	-0.329885	
0.489792	-0.338357	
0.633658	-0.434707	
0.582158	-0.297822	
0.664973	-0.489982	
0.625085	-0.324416	
0.551047	-0.380394	
0.592024	-0.533503	
0.481601	-0.360516	
0.594073	-0.372149	
0.559315	-0.346811	
0.56476	-0.507093	
0.683982	-0.418311	
0.394037	-0.36806	
0.620553	-0.440898	
0.579561	-0.363935	
0.639936	-0.318777	
0.575186	-0.376176	
0.534171	-0.416912	
0.721786	-0.46169	
0.629079	-0.478024	
0.67449	-0.442247	
0.697762	-0.40288	
0.628554	-0.445437	
0.636868	-0.384006	
0.657888	-0.489671	
0.684382	-0.430877	
0.734277	-0.461526	
0.660831	-0.415757	
0.707923	-0.483785	
0.650664	-0.398006	
0.703542	-0.442155	
0.782425	-0.499169	
0.673747	-0.384992	
0.789207	-0.424133	
0.570603	-0.547291	
0.615152	-0.515872	
0.81835	-0.490739	
0.728857	-0.448727	
0.760444	-0.496933	
0.753885	-0.346127	
0.786959	-0.370645	
0.776255	-0.438327	
0.826034	-0.400575	
0.781382	-0.42059	
5
0.0721105	-0.0112302	
0.0473915	-0.0134945	
0.0477488	4.83428e-005	
0.0367297	-0.0461846	
0.0488891	-0.0182457	
2
0.248019	-0.383099	
0.211965	-0.398019	
2
0.360378	-0.420906	
0.364354	-0.461729	
3
0.689407	-0.549361	
0.654565	-0.576382	
0.691465	-0.556095	
173
0.854365	-0.443524	
0.907287	-0.559355	
